TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-28T18:04:38Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T18:04:38Z,Delete,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:09:57Z,Add user,UserManagement,success,,,Add user,2026-04-28T18:09:57Z,Add,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:10:59Z,Update group,GroupManagement,success,,,Update group,2026-04-28T18:10:59Z,Update,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:16:15Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-28T18:16:15Z,Sign-in,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:16:30Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T18:16:30Z,Delete,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:21:03Z,Update group,GroupManagement,success,,,Update group,2026-04-28T18:21:03Z,Update,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:21:31Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-28T18:21:31Z,Reset,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:21:58Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T18:21:58Z,Delete,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:22:57Z,Update group,GroupManagement,success,,,Update group,2026-04-28T18:22:57Z,Update,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:23:21Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-28T18:23:21Z,Remove,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:26:56Z,Update application,ApplicationManagement,success,,,Update application,2026-04-28T18:26:56Z,Update,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:28:52Z,Add user,UserManagement,success,,,Add user,2026-04-28T18:28:52Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:29:35Z,Add user,UserManagement,success,,,Add user,2026-04-28T18:29:35Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:31:49Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-28T18:31:49Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:34:31Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-28T18:34:31Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:37:07Z,Update user,UserManagement,success,,,Update user,2026-04-28T18:37:07Z,Update,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:48:22Z,Add user,UserManagement,success,,,Add user,2026-04-28T18:48:22Z,Add,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:48:47Z,Add user,UserManagement,failure,,,Add user,2026-04-28T18:48:47Z,Add,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:48:53Z,Update group,GroupManagement,success,,,Update group,2026-04-28T18:48:53Z,Update,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:50:55Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-28T18:50:55Z,Add,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:51:01Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-28T18:51:01Z,Reset,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:51:36Z,Add user,UserManagement,failure,,,Add user,2026-04-28T18:51:36Z,Add,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:52:42Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T18:52:42Z,Delete,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:56:10Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-28T18:56:10Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:56:51Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-28T18:56:51Z,Add,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T18:58:34Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-28T18:58:34Z,Sign-in,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:00:31Z,Add user,UserManagement,failure,,,Add user,2026-04-28T19:00:31Z,Add,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:01:02Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-28T19:01:02Z,Add,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:03:13Z,Update group,GroupManagement,success,,,Update group,2026-04-28T19:03:13Z,Update,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:03:53Z,Update application,ApplicationManagement,success,,,Update application,2026-04-28T19:03:53Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:07:13Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-28T19:07:13Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:08:58Z,Update group,GroupManagement,success,,,Update group,2026-04-28T19:08:58Z,Update,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:12:28Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-28T19:12:28Z,Add,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:14:20Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-28T19:14:20Z,Add,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""tnguyen"",""userPrincipalName"":""tnguyen@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:17:19Z,Add user,UserManagement,success,,,Add user,2026-04-28T19:17:19Z,Add,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:17:31Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-28T19:17:31Z,Reset,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:17:53Z,Update application,ApplicationManagement,success,,,Update application,2026-04-28T19:17:53Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:18:05Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-28T19:18:05Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:21:45Z,Update group,GroupManagement,success,,,Update group,2026-04-28T19:21:45Z,Update,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:24:46Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-28T19:24:46Z,Add,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:26:01Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-28T19:26:01Z,Add,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:27:14Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T19:27:14Z,Delete,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:28:26Z,Update user,UserManagement,success,,,Update user,2026-04-28T19:28:26Z,Update,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:29:37Z,Update user,UserManagement,success,,,Update user,2026-04-28T19:29:37Z,Update,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:30:28Z,Delete user,UserManagement,success,,,Delete user,2026-04-28T19:30:28Z,Delete,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:30:36Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-28T19:30:36Z,Add,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:36:44Z,Update application,ApplicationManagement,success,,,Update application,2026-04-28T19:36:44Z,Update,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:37:03Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-28T19:37:03Z,Remove,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:37:53Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-28T19:37:53Z,Sign-in,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:41:29Z,Update application,ApplicationManagement,success,,,Update application,2026-04-28T19:41:29Z,Update,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:43:35Z,Add user,UserManagement,failure,,,Add user,2026-04-28T19:43:35Z,Add,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:44:52Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-28T19:44:52Z,Add,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:46:05Z,Add user,UserManagement,success,,,Add user,2026-04-28T19:46:05Z,Add,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:48:54Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-28T19:48:54Z,Remove,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-28T19:50:09Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-28T19:50:09Z,Add,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
