TimeGenerated,Computer,EventID,Activity,Account,AccountType,AccountDomain,AccountName,TargetUserName,TargetDomainName,IpAddress,IpPort,LogonType,LogonProcessName,FailureReason,ProcessName,NewProcessName,ParentProcessName,CommandLine,ServiceName,ServiceFileName,EventSourceName,Channel,Type
2026-04-29T06:50:37Z,SVR-DC-01,4688,,CORP\dkim,User,CORP,dkim,dkim,CORP,,,,,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,"""C:\Windows\System32\svchost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:50:37Z,SVR-DC-01,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,192.168.253.100,50271,5,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:10Z,SVR-WEB-01,4634,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:17Z,WS-MKT-01,4625,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.149.26.156,51534,5,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:19Z,WS-OPS-01,4634,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,4,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:32Z,WS-DEV-02,4624,,CORP\bryce,User,CORP,bryce,bryce,CORP,10.0.10.11,56130,10,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:40Z,SVR-DC-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,192.168.42.222,57893,2,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:40Z,WS-HR-03,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,172.23.23.175,52435,2,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:51:55Z,LAP-EXEC-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,172.27.52.205,54002,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:11Z,WS-HR-03,4624,,CORP\bsato,User,CORP,bsato,bsato,CORP,172.18.53.69,56834,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:16Z,SVR-WEB-01,4625,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.30.99.193,60092,11,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:23Z,WS-FINANCE-01,4625,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.97.200.20,61889,2,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:49Z,WS-IT-02,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,172.19.228.185,53542,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:50Z,WS-HR-03,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:52:52Z,SVR-WEB-01,4732,,CORP\kpatel,User,CORP,kpatel,newuser950,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:53:16Z,WS-OPS-02,4634,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:53:32Z,WS-FINANCE-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.29.124.100,65365,11,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:53:41Z,WS-FINANCE-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.168.127.8,55702,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:53:45Z,WS-HR-03,4625,,CORP\jadams,User,CORP,jadams,jadams,CORP,10.0.10.12,52532,2,User32,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:54:07Z,WS-OPS-02,4634,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:54:26Z,WS-OPS-02,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,192.168.80.241,58914,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:01Z,WS-HR-03,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:11Z,SVR-WEB-01,4625,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.73.153.35,63179,11,NtLmSsp,The user has not been granted the requested logon type at this machine.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:17Z,SVR-DC-01,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.163.180.117,56506,3,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:19Z,WS-MKT-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.17.26.237,63092,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:22Z,WS-HR-03,4634,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,3,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:34Z,WS-FINANCE-01,4688,,CORP\olopez,User,CORP,olopez,olopez,CORP,,,,,,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,"""C:\Windows\System32\lsass.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:38Z,WS-HR-03,4634,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,4,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:42Z,SVR-DC-01,4688,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,,,,C:\Windows\System32\Teams.exe,C:\Windows\System32\Teams.exe,C:\Windows\System32\chrome.exe,"""C:\Windows\System32\Teams.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:55:52Z,WS-IT-01,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\OUTLOOK.EXE,"""C:\Windows\System32\WINWORD.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:01Z,WS-MKT-02,4625,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.171.73.245,64327,5,Advapi,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:07Z,WS-OPS-01,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.126.85.138,62074,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:10Z,WS-MKT-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\winlogon.exe,C:\Windows\System32\winlogon.exe,C:\Windows\System32\taskmgr.exe,"""C:\Windows\System32\winlogon.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:11Z,WS-HR-03,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.115.114.42,63879,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:52Z,WS-IT-02,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.196.4.31,58587,4,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:56:53Z,WS-IT-01,4688,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,C:\Windows\System32\smss.exe,C:\Windows\System32\smss.exe,C:\Windows\System32\Teams.exe,"""C:\Windows\System32\smss.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:57:17Z,WS-MKT-01,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.143.7.128,61469,10,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:57:18Z,SVR-DC-01,4624,,CORP\olopez,User,CORP,olopez,olopez,CORP,10.90.26.51,63546,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:57:41Z,WS-HR-03,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,172.26.253.206,65024,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:57:56Z,SVR-WEB-01,4672,,CORP\jharris,Admin,CORP,jharris,jharris,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:57:57Z,SVR-WEB-01,4624,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,172.30.204.138,61345,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:01Z,WS-MKT-02,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.246.36.89,59290,2,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:01Z,WS-OPS-02,4688,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,,,,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,C:\Windows\System32\explorer.exe,"""C:\Windows\System32\wininit.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:30Z,SVR-WEB-01,4625,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,172.26.63.156,51889,5,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:33Z,SVR-WEB-01,4634,,CORP\dkim,User,CORP,dkim,dkim,CORP,,,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:38Z,WS-IT-02,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,172.16.50.122,63062,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:39Z,WS-IT-02,4634,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:48Z,WS-IT-01,4688,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,,,,C:\Windows\System32\firefox.exe,C:\Windows\System32\firefox.exe,C:\Windows\System32\chrome.exe,"""C:\Windows\System32\firefox.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:58:51Z,WS-HR-03,4688,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,,,,,,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\winlogon.exe,"""C:\Windows\System32\lsass.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:04Z,WS-FINANCE-01,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.66.48.77,55112,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:14Z,WS-HR-03,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,10.42.23.94,60708,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:31Z,WS-OPS-02,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.170.49.156,62234,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:45Z,WS-HR-03,4634,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,2,Seclogo,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:50Z,LAP-EXEC-01,4634,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:55Z,SVR-WEB-01,4688,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,,,,,,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,C:\Windows\System32\wininit.exe,"""C:\Windows\System32\wininit.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T06:59:59Z,SVR-DC-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.34.244.129,52097,11,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:03Z,SVR-WEB-01,4624,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,172.17.147.129,57518,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:05Z,LAP-SALES-03,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.65.60.16,51412,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:09Z,SVR-WEB-01,4634,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,,,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:27Z,WS-HR-03,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,172.20.200.132,61858,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:34Z,WS-OPS-01,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\firefox.exe,C:\Windows\System32\firefox.exe,C:\Windows\System32\explorer.exe,"""C:\Windows\System32\firefox.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:36Z,WS-OPS-02,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\code.exe,C:\Windows\System32\code.exe,C:\Windows\System32\lsass.exe,"""C:\Windows\System32\code.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:53Z,WS-OPS-02,4688,,CORP\jharris,User,CORP,jharris,jharris,CORP,,,,,,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\OUTLOOK.EXE,C:\Windows\System32\code.exe,"""C:\Windows\System32\OUTLOOK.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:00:58Z,LAP-EXEC-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,172.31.89.162,50168,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:17Z,WS-MKT-02,4688,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,,,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\OUTLOOK.EXE,"""C:\Windows\System32\svchost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:32Z,WS-DEV-02,4625,,CORP\bsato,User,CORP,bsato,bsato,CORP,10.146.159.162,49527,5,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:34Z,WS-MKT-02,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\code.exe,C:\Windows\System32\code.exe,C:\Windows\System32\wininit.exe,"""C:\Windows\System32\code.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:44Z,WS-MKT-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,10.106.45.251,56687,3,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:46Z,WS-IT-01,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\WINWORD.EXE,C:\Windows\System32\WINWORD.EXE,"""C:\Windows\System32\WINWORD.EXE""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:51Z,LAP-EXEC-01,4688,,CORP\bsato,User,CORP,bsato,bsato,CORP,,,,,,C:\Windows\System32\explorer.exe,C:\Windows\System32\explorer.exe,C:\Windows\System32\wininit.exe,"""C:\Windows\System32\explorer.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:53Z,WS-IT-01,4672,,CORP\mwhite,Admin,CORP,mwhite,mwhite,CORP,,,,,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:01:58Z,LAP-SALES-03,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.77.81.206,64606,3,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:02:00Z,SVR-WEB-01,4625,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.194.192.151,50891,5,Negotiate,Account locked out.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:02:17Z,WS-MKT-01,4624,,CORP\olopez,User,CORP,olopez,olopez,CORP,10.153.189.28,56206,2,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:02:19Z,WS-OPS-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.26.174.219,60356,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:02:53Z,WS-MKT-01,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,172.19.48.245,49273,11,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:03:12Z,WS-HR-03,4688,,CORP\dkim,User,CORP,dkim,dkim,CORP,,,,,,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,C:\Windows\System32\OUTLOOK.EXE,"""C:\Windows\System32\services.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:03:17Z,SVR-WEB-01,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,172.25.179.131,56793,7,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:03:22Z,WS-MKT-02,4688,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,,,,,,C:\Windows\System32\smss.exe,C:\Windows\System32\smss.exe,C:\Windows\System32\taskmgr.exe,"""C:\Windows\System32\smss.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:03:53Z,WS-FINANCE-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.6.41.95,50678,7,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:06Z,SVR-WEB-01,4624,,CORP\ehernandez,User,CORP,ehernandez,ehernandez,CORP,10.219.63.232,65210,3,User32,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:07Z,WS-MKT-01,4624,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,10.233.14.87,61750,7,Seclogo,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:10Z,SVR-WEB-01,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.73.249.40,50806,5,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:11Z,WS-HR-03,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.203.154.149,54272,11,Negotiate,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:19Z,WS-IT-01,4625,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.251.237.102,61316,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:20Z,WS-OPS-02,4697,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,,,,,svc-ec237ef4,C:\Program Files\svc-ec237ef4\svc-ec237ef4.exe,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:37Z,WS-OPS-01,4624,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.221.226.24,62457,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:55Z,LAP-EXEC-01,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\OneDrive.exe,C:\Windows\System32\services.exe,"""C:\Windows\System32\OneDrive.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:57Z,WS-OPS-01,4688,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,,,,C:\Windows\System32\taskmgr.exe,C:\Windows\System32\taskmgr.exe,C:\Windows\System32\svchost.exe,"""C:\Windows\System32\taskmgr.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:04:59Z,WS-IT-02,4697,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,,,,,svc-d6df5cbb,C:\Program Files\svc-d6df5cbb\svc-d6df5cbb.exe,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:09Z,WS-DEV-02,4688,,CORP\olopez,User,CORP,olopez,olopez,CORP,,,,,,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,C:\Windows\System32\smss.exe,"""C:\Windows\System32\services.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:17Z,WS-OPS-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.185.8.189,57297,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:31Z,WS-FINANCE-01,4624,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.187.105.41,55180,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:39Z,WS-HR-03,4634,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,,,5,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:51Z,WS-MKT-01,4625,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,10.100.143.214,54698,3,Kerberos,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:05:54Z,WS-HR-03,4688,,CORP\agarcia,User,CORP,agarcia,agarcia,CORP,,,,,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\lsass.exe,"""C:\Windows\System32\svchost.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:06:03Z,LAP-SALES-03,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.13.32.118,61906,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:06:06Z,WS-OPS-02,4625,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,172.30.149.220,51532,5,Negotiate,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:06:30Z,WS-MKT-02,4625,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,10.12.156.132,63218,2,Negotiate,Account currently disabled.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:06:35Z,WS-DEV-02,4624,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,10.25.54.148,56557,3,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:06:53Z,WS-HR-03,4625,,CORP\sthompson,User,CORP,sthompson,sthompson,CORP,10.54.135.80,65038,5,NtLmSsp,Unknown user name or bad password.,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:13Z,WS-FINANCE-01,4624,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,10.181.177.249,50452,3,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:14Z,WS-HR-03,4634,,CORP\dkim,User,CORP,dkim,dkim,CORP,,,2,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:22Z,WS-IT-02,4688,,CORP\tnguyen,User,CORP,tnguyen,tnguyen,CORP,,,,,,C:\Windows\System32\msedge.exe,C:\Windows\System32\msedge.exe,C:\Windows\System32\WINWORD.EXE,"""C:\Windows\System32\msedge.exe""",,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:26Z,SVR-DC-01,4624,,CORP\lwoods,User,CORP,lwoods,lwoods,CORP,172.19.8.196,49837,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:33Z,WS-FINANCE-01,4634,,CORP\kpatel,User,CORP,kpatel,kpatel,CORP,,,11,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:36Z,WS-IT-01,4624,,CORP\jharris,User,CORP,jharris,jharris,CORP,10.132.153.95,64107,5,Advapi,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:38Z,WS-IT-02,4624,,CORP\dkim,User,CORP,dkim,dkim,CORP,10.115.233.129,58939,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:55Z,SVR-WEB-01,4634,,CORP\mwhite,User,CORP,mwhite,mwhite,CORP,,,2,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:07:57Z,WS-MKT-02,4624,,CORP\bsato,User,CORP,bsato,bsato,CORP,172.16.248.196,57614,7,Kerberos,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:08:04Z,WS-IT-01,4624,,CORP\rmorales,User,CORP,rmorales,rmorales,CORP,172.26.82.34,56461,2,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
2026-04-29T07:08:11Z,SVR-DC-01,4624,,CORP\olopez,User,CORP,olopez,olopez,CORP,10.44.179.75,50078,3,NtLmSsp,,,,,,,,Microsoft-Windows-Security-Auditing,Security,SecurityEvent
