TimeGenerated,UserPrincipalName,UserDisplayName,UserId,IPAddress,AppDisplayName,AppId,ClientAppUsed,ResultType,ResultDescription,ConditionalAccessStatus,IsRisky,RiskLevelDuringSignIn,RiskState,RiskEventTypes,LocationDetails,DeviceDetail,AuthenticationRequirement,IsInteractive,UserAgent,Type
2026-04-28T20:26:40Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.249,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:28:00Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.29,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:28:21Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.249,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:29:01Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.167,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:29:35Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.189,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:30:31Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.157,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:30:49Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.218,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:30:50Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.20,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:33:38Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.5,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:37:03Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.130,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:37:36Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.135,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:41:18Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.205,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:41:40Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.151,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:42:40Z,bsato@corp.example,Bsato,uid-bsato,178.176.74.10,Azure Portal,app-azure_portal,Browser,50074,Strong authentication required.,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Novosibirsk"", ""state"": """", ""countryOrRegion"": ""RU""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:45:15Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.242,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:47:29Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.235,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:47:55Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.20,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:48:35Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.23,Azure Portal,app-azure_portal,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:51:51Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.138,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:54:56Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.29,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T20:56:23Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.13,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:01:56Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.113,Microsoft Teams,app-microsoft_teams,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:02:02Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.138,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:02:05Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.63,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:05:34Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.62,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:06:19Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.168,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:06:32Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.111,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:09:04Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.56,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:09:13Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.96,Microsoft Teams,app-microsoft_teams,Browser,50053,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:09:15Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.163,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:09:27Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.175,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:10:08Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.119,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:11:39Z,dchen@corp.example,Dchen,uid-dchen,73.45.12.11,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:14:16Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.179,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:14:59Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.154,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:15:34Z,iyamamoto@corp.example,Iyamamoto,uid-iyamamoto,73.45.12.239,OneDrive,app-onedrive,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:16:10Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.84,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:17:11Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.172,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:19:23Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.132,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:24:16Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.110,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:25:36Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.229,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:26:58Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.71,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:29:20Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.233,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:33:05Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.163,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:33:34Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.71,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:34:58Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.164,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:35:07Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.112,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:35:27Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.66,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:38:19Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.100,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:41:35Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.86,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:41:41Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.84,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:42:44Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.197,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:43:53Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.217,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:45:00Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.70,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:46:53Z,rrivera@corp.example,Rrivera,uid-rrivera,73.45.12.198,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:48:02Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.207,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:48:07Z,mwhite@corp.example,Mwhite,uid-mwhite,73.45.12.39,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:48:46Z,mwhite@corp.example,Mwhite,uid-mwhite,73.45.12.48,SharePoint Online,app-sharepoint,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:48:50Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.63,Office 365,app-office_365,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:50:41Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.53,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:51:50Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.114,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-28T21:53:11Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.110,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
